annotation_id,customer_tweet_id,customer_created_at,customer_text,support_tweet_id,support_created_at,support_reply,exploratory_cluster,intent,reviewer_notes,escalation_expected,golden_eval,draft_intent,draft_score,draft_margin,draft_hit,ml_intent,ml_conf
AQ-0335,40381,Wed Nov 01 15:46:07 +0000 2017,"@AmazonHelp No, I do t see anything.",40382,Wed Nov 01 15:52:00 +0000 2017,@124852 Have you been prompted to log into your https://t.co/nUUp5MLhYl account to upload your billing information? ^TG,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_attempt_problem,0.15818501729987067
AQ-0336,27892,Wed Nov 01 10:24:48 +0000 2017,@AmazonHelp ご丁寧にありがとうございます。 Amazonプライムを楽しむことにしましたのでよろしくお願い致します😊,27891,Wed Nov 01 10:32:28 +0000 2017,@121887 とんでもないことでございます。意図しない形でのご登録となったところ誠に恐縮ですが、ぜひご活用いただければと存じます。https://t.co/qjaFIyMkEk TN,,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.1571179198438118
AQ-0337,65665,Thu Nov 30 08:36:47 +0000 2017,@AmazonHelp @115851 see the fraud by your delivery team. I have not even received the product and it shows product has been delivered and signed by me... big FRAUD @AmazonHelp https://t.co/m2NZJMBN0M,65664,Thu Nov 30 08:57:52 +0000 2017,"@131032 We have received your details. We will get back to you with an update at the earliest. Appreciate your patience. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^HR",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,8,8,"not.*receive, shows.*delivered, show.*delivered",delivery_attempt_problem,0.16191176362821882
AQ-0338,14084,Wed Nov 22 13:22:49 +0000 2017,そういえば28日発売なのにAmazon予約したPrince写真集の支払い番号まだ届かないってやばみ？ 誰か〜Amazonで注文してる人いませんか〜,14083,Wed Nov 22 13:35:33 +0000 2017,@118977 リプライ失礼いたします。予約商品をコンビニ払いでお支払いいただく場合、発売日が近付き商品が出荷準備に入りしだい、お支払い番号をお送りいたします。恐れ入りますが、今しばらくお待ちください。 https://t.co/kMoy2aLjYq HM,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0339,86012,Thu Nov 30 14:35:00 +0000 2017,@AmazonHelp I've already done all of this. Just give me a refund. You guys shld also be compensating me for this unwanted stress and disgust. #Cheaters,86014,Thu Nov 30 14:44:27 +0000 2017,@134783 I can understand your situation. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,,refund,AI-assisted draft label; human verification required before use as golden evaluation.,,,refund,5,5,\brefund\b,delivery_delay,0.1640052190928027
AQ-0340,16885,Wed Nov 01 07:50:17 +0000 2017,@AmazonHelp I am getting any mails nor any calls from u. If not able to solve let me know...I ll uninstall Amazon n share my feedback with others too,16886,Wed Nov 01 08:17:29 +0000 2017,@119703 We have emailed you here: https://t.co/DTSNmGldJf Kindly check &amp; reply to it for further assistance.^SY,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,1,"call, not able",account_technical_support,0.16259097203188957
AQ-0341,28463,Wed Nov 01 10:33:06 +0000 2017,@120474 Brighton keeps saying I have exceeded number of tickets. I’m asking for two! Help.,28461,Wed Nov 01 10:46:00 +0000 2017,@122227 HI Gary. Please use this link to get in touch and we'll help: https://t.co/JzP7hlA23B ^RL,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,4,4,,account_technical_support,0.16061416971789716
AQ-0342,40423,Wed Nov 01 17:26:52 +0000 2017,@AmazonHelp They have no any resolution rest self return,40426,Wed Nov 01 17:32:00 +0000 2017,@120261 team for any further assistance. 2/2 ^NK,,return_replacement,AI-assisted draft label; human verification required before use as golden evaluation.,,,return_replacement,6,5,"\breturn\b, self return",return_replacement,0.15908942544919483
AQ-0343,20463,Fri Oct 27 17:19:01 +0000 2017,@AmazonHelp Since how much time I wait For your action...??,20462,Fri Oct 27 17:24:33 +0000 2017,"@120469 Sorry about the stretch, Kaushal. Please reply to the email sent to you. Once we receive your reply, we'll check &amp; assist.^SV",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.14731375467651364
AQ-0344,18209,Wed Nov 01 05:10:10 +0000 2017,@115850. Thanks Joyeeta(customer service) for AMAZON service. Didn't opted for faster delivery still got it when i emailed you its urgent.,18208,Wed Nov 01 05:14:55 +0000 2017,@120041 We're glad the order was delivered ahead of schedule! We'll forward your kind words with the customer service associate. ^ZH,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,3,,account_technical_support,0.1635393578835672
AQ-0345,16422,Wed Nov 01 17:04:49 +0000 2017,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,16423,Wed Nov 01 17:08:00 +0000 2017,"@119617 Please let us know if you do not receive your order, or an update, today so we may contact the carrier on your behalf. ^WM",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,1,1,email,account_technical_support,0.15429045097364288
AQ-0346,16855,Thu Oct 19 09:28:34 +0000 2017,@AmazonHelp One word for Amazon... Pathetic...,16854,Thu Oct 19 10:55:39 +0000 2017,@119703 Please share your details in the above link Anurag and we'll check this for you. ^HN,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,5,5,,account_technical_support,0.16509248795266565
AQ-0347,22516,Wed Nov 01 10:53:15 +0000 2017,@AmazonHelp I have 'reached out' to you here - you have the information you need. (You're compounding things by saying 'reach out' by the way . . .),22517,Wed Nov 01 10:59:00 +0000 2017,@120918 Please request a call back here Linda so we can speak wit you https://t.co/zH8UlhTGcc ^KM,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16162932855089432
AQ-0348,71943,Thu Nov 30 10:03:40 +0000 2017,@115830 Hello again I checked on my phone and it says ordered November 2017 which is correct so now u will be able to see what has happened to them please.Thank u Jose.M.Taylor,71942,Thu Nov 30 10:12:00 +0000 2017,"@131785 Hello Jo, unfortunately we can't see customers account info over twitter. Please can you contact us via this link: https://t.co/JzP7hlA23B. We would like to look into this further for you and to get it resolved! ^JC.",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,2,"phone, app",account_technical_support,0.15826165352510943
AQ-0349,15671,Wed Nov 01 10:49:47 +0000 2017,"@AmazonHelp ""Refused shipment - on the way back.""",15673,Wed Nov 01 10:56:30 +0000 2017,"@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,return_replacement,0.14771356614226014
AQ-0350,43704,Sat Nov 25 13:24:06 +0000 2017,入ってよかった、Amazonプライム。 ダンバインにエルガイムが全話観れるなんて。 https://t.co/6gSoaeETMN,43703,Sun Nov 26 00:47:25 +0000 2017,@125694 Amazonプライムのご登録ありがとうございます(＾◇＾) お喜びいただけて、何よりです(*^o^*) 色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY,,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.2297120948175057
AQ-0351,74660,Thu Nov 30 11:03:17 +0000 2017,Amazon double charged me &amp;&amp; the payments have been pending for days which I need them to clear so they will either fall off or they can refund me,74659,Thu Nov 30 11:18:28 +0000 2017,"@132718 Hi Alexandria, have you had a chance to contact us about this? If the charges are pending, they could be authorisations which would need to be cleared by your bank. You can find more information about bank authorisations here: https://t.co/MYxuFGI4by. ^PJ",,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,8,3,"payment, charge, charged",account_technical_support,0.15922725703886997
AQ-0352,18705,Mon Oct 30 13:47:14 +0000 2017,"@115850 @115821 @AmazonHelp Order no 408-9297978-3842763"". Men's Polo (8907036565225_USTS1840_M_Apricot)"".#refund not recd..been 2 weeks",18704,Mon Oct 30 14:13:00 +0000 2017,"@120173 Please don't provide your order details, we consider it to be personal information. Our page is visible to public. (2/2)^RI",,refund,AI-assisted draft label; human verification required before use as golden evaluation.,,,refund,6,6,"\brefund\b, refund.*not",delivery_attempt_problem,0.15219582313290855
AQ-0353,26916,Tue Oct 31 22:07:16 +0000 2017,@AmazonHelp Between 24th and 26th I believe,26915,Tue Oct 31 22:09:26 +0000 2017,@121893 Have you contacted us about the delay: https://t.co/JzP7hlA23B? ^KB,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,delivery_delay,0.15250400634857567
AQ-0354,35859,Wed Nov 01 15:21:11 +0000 2017,@123813 Tienen Family Guy y American Dad?,40391,Wed Nov 01 15:23:00 +0000 2017,"@124855 Hola Super, puedes ver todo nuestro catálogo directamente en el sitio web de https://t.co/994EpRLnSJ. ^LG",,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,4,4,,account_technical_support,0.15729367714114695
AQ-0355,67463,Thu Nov 30 09:22:03 +0000 2017,@AmazonHelp Ach was. Echt? Eine Verzögerung? :-D Trotzdem danke für die Antwort.,67465,Thu Nov 30 09:33:00 +0000 2017,@131410 Captain Obvious ist immer zur Stelle 😎 Gerne und dir noch 'nen schönen Tag! ✌ ^´KM,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,5,,other_ambiguous,0.19936668935864418
AQ-0356,69614,Thu Nov 30 10:08:19 +0000 2017,"@AmazonHelp The billing address was the issue, I have a weird address some sites don't register well which is normally fixed by adding or removing the start of it. It just woulda been easier if I was told a few days ago instead of a last minute email.",69616,Thu Nov 30 10:13:00 +0000 2017,@131777 Have you raised this address issue directly with us before? If so what were you advised by the associate?^SM,,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,7,6,"billing, bill",account_technical_support,0.15924465367097895
AQ-0357,35902,Wed Nov 01 14:00:43 +0000 2017,@AmazonHelp Replied... With details.. Lets see if you can help from birthday party being ruined,35904,Wed Nov 01 14:12:27 +0000 2017,@123814 Thanks for confirming. We'll check this and get back with an update shortly. ^YP,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16655654493449346
AQ-0358,83548,Thu Nov 30 13:17:18 +0000 2017,@AmazonHelp Please give me feedback asap,83547,Thu Nov 30 13:31:00 +0000 2017,"@132134 Just to clarify, did you happen to share your details over the secure link shared? Once done, we'll do our best to make things right. ^CB",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16877240353960907
AQ-0359,13135,Wed Nov 01 02:52:46 +0000 2017,@AmazonHelp 6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,13136,Wed Nov 01 03:11:00 +0000 2017,@118701 Please reply to the email received from our team. We will check and connect with you accordingly. ^RW,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,2,"email, resolve",account_technical_support,0.16043228988733627
